formula,class,mp,technique,dag_nodes,temporals,tree_nodes,sharing,build_s,equiv,reconstructed
aut_49936.hoa,?,?,buchi,30,5,69,2.3,1.117,True,!a & ((X(!a | X!a) & ((a & Xa) R ((a | X(a | X(a R (!a | X!a)))) & (!a | X(a | X…
aut_49938.hoa,?,?,acc,2,0,2,1.0,1.103,True,!a
aut_49939.hoa,?,?,partscc,6,1,10,1.7,0.066,True,!a & G(!a | X!a)
aut_49940.hoa,?,?,buchi,16,4,33,2.1,1.111,True,!a & XF!a & G((a | X(a | X(a R F!a))) & (!a | X(!a R (a | XF!a))))
aut_49942.hoa,?,?,acc,2,0,2,1.0,1.121,True,!a
aut_49944.hoa,?,?,buchi,16,4,33,2.1,1.122,True,!a & XF!a & G((a | X(a | X(a R F!a))) & (!a | X(!a R (a | XF!a))))
aut_49948.hoa,?,?,buchi,30,5,69,2.3,1.124,True,!a & ((X(!a | X!a) & ((a & Xa) R ((a | X(a | X(a R (!a | X!a)))) & (!a | X(a | X…
aut_49952.hoa,?,?,buchi,14,3,26,1.9,1.136,True,!a & XFa & ((a & Xa) R (a | X(a R (!a | X(!a & XFa)))))
aut_49954.hoa,?,?,buchi,24,5,51,2.1,1.149,True,!a & Fa & X((!a | XFa) & ((a & (!a | G(!a | Xa))) | G((!a | X(!a | X(!a R Fa))) …
aut_49956.hoa,?,?,buchi,4339,736,351271146920796,80956705904.8,1.465,UNVERIFIED_SIZE,<unflattened DAG: 351271146920796 tree nodes>
aut_49958.hoa,?,?,buchi,18,5,36,2.0,1.118,True,!a & F(!a & XFa) & G((a | X(a R (!a | XFa))) & (!a | X(!a | X(!a R Fa))))
aut_49960.hoa,?,?,buchi,159,27,10509,66.1,1.151,True,(!a & (a | X((!a & X((a | Xa | (X(!a & XFa) & ((a | X!a) U (!a & X(!a & Xa))))) …
aut_49964.hoa,?,?,buchi,14,3,26,1.9,1.125,True,!a & XFa & ((a & Xa) R (a | X(a R (!a | X(!a & XFa)))))
aut_49970.hoa,?,?,buchi,787,147,6256357,7949.6,1.207,UNVERIFIED_SIZE,<unflattened DAG: 6256357 tree nodes>
aut_49972.hoa,?,?,buchi,107,21,2513,23.5,1.131,True,!a & (X!a | ((a | Xa) U (a & X(a U (!a & X!a))))) & (a | (X(a | X(!a | X((a U (!…
aut_49974.hoa,?,?,acc,2,0,2,1.0,1.122,True,!a
aut_49976.hoa,?,?,buchi,460,85,3800975,8263.0,1.173,UNVERIFIED_SIZE,<unflattened DAG: 3800975 tree nodes>
aut_49984.hoa,?,?,buchi,30,5,69,2.3,1.117,True,!a & ((X(!a | X!a) & ((a & Xa) R ((a | X(a | X(a R (!a | X!a)))) & (!a | X(a | X…
aut_49986.hoa,?,?,acc,2,0,2,1.0,1.112,True,!a
aut_49987.hoa,?,?,partscc,6,1,10,1.7,0.066,True,!a & G(!a | X!a)
aut_49988.hoa,?,?,buchi,5153,874,3075710591375372,596877661823.3,1.547,UNVERIFIED_SIZE,<unflattened DAG: 3075710591375372 tree nodes>
aut_49990.hoa,?,?,acc,2,0,2,1.0,1.108,True,!a
aut_49992.hoa,?,?,buchi,5153,874,3075710591375372,596877661823.3,1.559,UNVERIFIED_SIZE,<unflattened DAG: 3075710591375372 tree nodes>
aut_49996.hoa,?,?,buchi,30,5,69,2.3,1.127,True,!a & ((X(!a | X!a) & ((a & Xa) R ((a | X(a | X(a R (!a | X!a)))) & (!a | X(a | X…
aut_50016.hoa,?,?,buchi,30,5,69,2.3,1.125,True,!a & ((X(!a | X!a) & ((a & Xa) R ((a | X(a | X(a R (!a | X!a)))) & (!a | X(a | X…
aut_50018.hoa,?,?,acc,2,0,2,1.0,1.109,True,!a
aut_50020.hoa,?,?,buchi,16,4,33,2.1,1.120,True,!a & XF!a & G((a | X(a | X(a R F!a))) & (!a | X(!a R (a | XF!a))))
aut_50022.hoa,?,?,acc,2,0,2,1.0,1.116,True,!a
aut_50024.hoa,?,?,buchi,16,4,33,2.1,1.126,True,!a & XF!a & G((a | X(a | X(a R F!a))) & (!a | X(!a R (a | XF!a))))
aut_50028.hoa,?,?,buchi,30,5,69,2.3,1.122,True,!a & ((X(!a | X!a) & ((a & Xa) R ((a | X(a | X(a R (!a | X!a)))) & (!a | X(a | X…
aut_50032.hoa,?,?,buchi,30,5,69,2.3,1.127,True,!a & ((X(!a | X!a) & ((a & Xa) R ((a | X(a | X(a R (!a | X!a)))) & (!a | X(a | X…
aut_50034.hoa,?,?,acc,2,0,2,1.0,1.113,True,!a
aut_50036.hoa,?,?,buchi,16,4,33,2.1,1.114,True,!a & XF!a & G((a | X(a | X(a R F!a))) & (!a | X(!a R (a | XF!a))))
aut_50038.hoa,?,?,acc,2,0,2,1.0,1.111,True,!a
aut_50040.hoa,?,?,buchi,16,4,33,2.1,1.117,True,!a & XF!a & G((a | X(a | X(a R F!a))) & (!a | X(!a R (a | XF!a))))
aut_50044.hoa,?,?,buchi,30,5,69,2.3,1.123,True,!a & ((X(!a | X!a) & ((a & Xa) R ((a | X(a | X(a R (!a | X!a)))) & (!a | X(a | X…
aut_50048.hoa,?,?,buchi,14,3,26,1.9,1.115,True,!a & XFa & ((a & Xa) R (a | X(a R (!a | X(!a & XFa)))))
aut_50050.hoa,?,?,buchi,24,5,51,2.1,1.141,True,!a & Fa & X((!a | XFa) & ((a & (!a | G(!a | Xa))) | G((!a | X(!a | X(!a R Fa))) …
aut_50052.hoa,?,?,buchi,185,37,562597,3041.1,1.131,UNVERIFIED_SIZE,<unflattened DAG: 562597 tree nodes>
aut_50054.hoa,?,?,buchi,24,5,51,2.1,1.140,True,!a & Fa & X((!a | XFa) & ((a & (!a | G(!a | Xa))) | G((!a | X(!a | X(!a R Fa))) …
aut_50056.hoa,?,?,buchi,185,37,562597,3041.1,1.139,UNVERIFIED_SIZE,<unflattened DAG: 562597 tree nodes>
aut_50060.hoa,?,?,buchi,14,3,26,1.9,1.122,True,!a & XFa & ((a & Xa) R (a | X(a R (!a | X(!a & XFa)))))
aut_50112.hoa,?,?,daisy2,3,1,3,1.0,0.066,True,G!a
aut_50114.hoa,?,?,buchi,787,147,6256357,7949.6,1.200,UNVERIFIED_SIZE,<unflattened DAG: 6256357 tree nodes>
aut_50116.hoa,?,?,-,,,,,0.594,NOT_LTL,
aut_50118.hoa,?,?,acc,2,0,2,1.0,1.139,True,!a
aut_50120.hoa,?,?,buchi,35753,5934,2899838860280408473429562548069,81107567484698021244960768.0,3.016,UNVERIFIED_SIZE,<unflattened DAG: 2899838860280408473429562548069 tree nodes>
aut_50200.hoa,?,?,daisy2,1,0,1,1.0,0.067,True,1
aut_50204.hoa,?,?,daisy2,1,0,1,1.0,0.062,True,1
aut_50216.hoa,?,?,buchi,47259,8754,95436652464787067587293793586814,2019438677601876232749711360.0,3.087,UNVERIFIED_SIZE,<unflattened DAG: 95436652464787067587293793586814 tree nodes>
aut_50220.hoa,?,?,daisy2,3,2,3,1.0,0.067,True,GFa
aut_50232.hoa,?,?,daisy2,4,2,4,1.0,0.066,True,GF!a
aut_50236.hoa,?,?,daisy2,5,1,7,1.4,0.062,True,G(!a | X!a)
aut_50242.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_50243.hoa,?,?,buchi,12513,2203,15922626266016,1272486715.1,2.056,UNVERIFIED_SIZE,<unflattened DAG: 15922626266016 tree nodes>
aut_50272.hoa,?,?,-,,,,,0.590,NOT_LTL,
aut_50274.hoa,?,?,buchi,86,22,410,4.8,1.130,True,((!a & XFa) | F((a & Xa) | (!a & X(!a & XFa)))) & (!a | Xa | (((a | Xa) U (a & X…
aut_50275.hoa,?,?,acc,1,0,1,1.0,1.114,True,1
aut_50280.hoa,?,?,-,,,,,15.028,BUILD_TIMEOUT>15s,
aut_50284.hoa,?,?,daisy2,3,2,3,1.0,0.066,True,GFa
aut_50288.hoa,?,?,daisy2,4,2,4,1.0,0.068,True,GF!a
aut_50290.hoa,?,?,acc,1,0,1,1.0,1.116,True,1
aut_50291.hoa,?,?,buchi,1181,194,10410430,8814.9,1.244,UNVERIFIED_SIZE,<unflattened DAG: 10410430 tree nodes>
aut_50296.hoa,?,?,daisy2,4,2,4,1.0,0.062,True,GF!a
aut_50300.hoa,?,?,daisy2,4,2,4,1.0,0.064,True,GF!a
aut_50306.hoa,?,?,-,,,,,0.586,NOT_LTL,
aut_50307.hoa,?,?,-,,,,,15.027,BUILD_TIMEOUT>15s,
aut_50370.hoa,?,?,buchi,1097,199,1356688549,1236726.1,1.208,UNVERIFIED_SIZE,<unflattened DAG: 1356688549 tree nodes>
aut_50371.hoa,?,?,buchi,428,85,17271688,40354.4,1.149,UNVERIFIED_SIZE,<unflattened DAG: 17271688 tree nodes>
aut_50704.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_50706.hoa,?,?,acc,1,0,1,1.0,1.107,True,1
aut_50707.hoa,?,?,acc,1,0,1,1.0,1.098,True,1
aut_50708.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_50711.hoa,?,?,acc,1,0,1,1.0,1.111,True,1
aut_50712.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_50716.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_50720.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_50722.hoa,?,?,buchi,105,17,1343,12.8,1.137,True,X(!a | X(a | X(a | Xa | (X(!a & XFa) & ((a | X!a) U (!a & X(!a & Xa))))))) & ((a…
aut_50723.hoa,?,?,acc,1,0,1,1.0,1.113,True,1
aut_50727.hoa,?,?,acc,1,0,1,1.0,1.113,True,1
aut_50728.hoa,?,?,buchi,105,17,1343,12.8,1.149,True,X(!a | X(a | X(a | Xa | (X(!a & XFa) & ((a | X!a) U (!a & X(!a & Xa))))))) & ((a…
aut_50736.hoa,?,?,daisy2,5,1,7,1.4,0.067,True,G(!a | X!a)
aut_50738.hoa,?,?,acc,1,0,1,1.0,1.120,True,1
aut_50739.hoa,?,?,buchi,32,8,84,2.6,1.120,True,((a R (!a | X!a)) & (G!a | ((a & Xa) R (a | X(a | X(a R (!a | X!a)))))) & ((a & …
aut_50740.hoa,?,?,daisy2,4,2,4,1.0,0.066,True,GF!a
aut_50743.hoa,?,?,buchi,8,3,15,1.9,1.117,True,(a R F!a) & G(a | X(a R F!a))
aut_50744.hoa,?,?,daisy2,4,2,4,1.0,0.068,True,GF!a
aut_50748.hoa,?,?,daisy2,5,1,7,1.4,0.066,True,G(!a | X!a)
aut_50752.hoa,?,?,daisy2,3,2,3,1.0,0.062,True,GFa
aut_50755.hoa,?,?,acc,1,0,1,1.0,1.121,True,1
aut_50756.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_50759.hoa,?,?,acc,1,0,1,1.0,1.127,True,1
aut_50760.hoa,?,?,daisy2,3,2,3,1.0,0.066,True,GFa
aut_50764.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_50787.hoa,?,?,acc,1,0,1,1.0,1.107,True,1
aut_50791.hoa,?,?,acc,1,0,1,1.0,1.112,True,1
aut_50800.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_50802.hoa,?,?,acc,1,0,1,1.0,1.111,True,1
aut_50803.hoa,?,?,acc,1,0,1,1.0,1.112,True,1
aut_50804.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_50807.hoa,?,?,acc,1,0,1,1.0,1.115,True,1
aut_50808.hoa,?,?,daisy2,1,0,1,1.0,0.061,True,1
aut_50812.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_50816.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_50818.hoa,?,?,-,,,,,0.582,NOT_LTL,
aut_50819.hoa,?,?,acc,1,0,1,1.0,1.108,True,1
aut_50820.hoa,?,?,daisy2,3,2,3,1.0,0.066,True,GFa
aut_50823.hoa,?,?,acc,1,0,1,1.0,1.101,True,1
aut_50824.hoa,?,?,-,,,,,0.580,NOT_LTL,
aut_50828.hoa,?,?,daisy2,3,2,3,1.0,0.062,True,GFa
aut_50883.hoa,?,?,buchi,32,8,84,2.6,1.111,True,((a R (!a | X!a)) & (G!a | ((a & Xa) R (a | X(a | X(a R (!a | X!a)))))) & ((a & …
aut_50887.hoa,?,?,buchi,8,3,15,1.9,1.130,True,(a R F!a) & G(a | X(a R F!a))
aut_50960.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_50962.hoa,?,?,acc,1,0,1,1.0,1.106,True,1
aut_50963.hoa,?,?,acc,1,0,1,1.0,1.102,True,1
aut_50964.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_50966.hoa,?,?,acc,1,0,1,1.0,1.100,True,1
aut_50968.hoa,?,?,daisy2,1,0,1,1.0,0.061,True,1
aut_50972.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_50976.hoa,?,?,-,,,,,0.589,NOT_LTL,
aut_50978.hoa,?,?,buchi,105,17,1343,12.8,1.137,True,X(!a | X(a | X(a | Xa | (X(!a & XFa) & ((a | X!a) U (!a & X(!a & Xa))))))) & ((a…
aut_50979.hoa,?,?,acc,1,0,1,1.0,1.104,True,1
aut_50980.hoa,?,?,daisy2,3,2,3,1.0,0.061,True,GFa
aut_50982.hoa,?,?,buchi,9,3,14,1.6,1.104,True,X(Fa & G(!a | X(!a R Fa)))
aut_50984.hoa,?,?,buchi,235,43,5274,22.4,1.157,True,((a & Xa) | (((!a & Xa) | (((a | X(!a & (Xa | (Fa & ((a | X!a) U (!a & X(!a & Xa…
aut_50988.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_50992.hoa,?,?,daisy2,5,1,7,1.4,0.068,True,G(!a | X!a)
aut_50994.hoa,?,?,acc,1,0,1,1.0,1.103,True,1
aut_50995.hoa,?,?,buchi,32,8,84,2.6,1.116,True,((a R (!a | X!a)) & (G!a | ((a & Xa) R (a | X(a | X(a R (!a | X!a)))))) & ((a & …
aut_50998.hoa,?,?,acc,1,0,1,1.0,1.102,True,1
aut_51004.hoa,?,?,daisy2,5,1,7,1.4,0.065,True,G(!a | X!a)
aut_51008.hoa,?,?,-,,,,,0.580,NOT_LTL,
aut_51010.hoa,?,?,buchi,132,31,813,6.2,1.127,True,((!a | (F((!a & X!a) | (a & X(a & XF!a))) & (Xa | (((a | Xa) U (a & X(a U (!a & …
aut_51012.hoa,?,?,daisy2,4,2,4,1.0,0.064,True,GF!a
aut_51014.hoa,?,?,acc,1,0,1,1.0,1.096,True,1
aut_51016.hoa,?,?,-,,,,,15.026,BUILD_TIMEOUT>15s,
aut_51020.hoa,?,?,daisy2,4,2,4,1.0,0.065,True,GF!a
aut_51040.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_51042.hoa,?,?,buchi,132,31,813,6.2,1.131,True,((!a | (F((!a & X!a) | (a & X(a & XF!a))) & (Xa | (((a | Xa) U (a & X(a U (!a & …
aut_51043.hoa,?,?,acc,1,0,1,1.0,1.104,True,1
aut_51044.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_51046.hoa,?,?,acc,1,0,1,1.0,1.106,True,1
aut_51048.hoa,?,?,buchi,132,31,813,6.2,1.135,True,((!a | (F((!a & X!a) | (a & X(a & XF!a))) & (Xa | (((a | Xa) U (a & X(a U (!a & …
aut_51052.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_51058.hoa,?,?,acc,1,0,1,1.0,1.111,True,1
aut_51062.hoa,?,?,acc,1,0,1,1.0,1.107,True,1
aut_51072.hoa,?,?,-,,,,,0.587,NOT_LTL,
aut_51074.hoa,?,?,buchi,424,93,4137,9.8,1.194,True,((!a & Xa) | (a & X(a & Xa)) | (((!a & Xa) | (a & X(a & Xa)) | (((!a & (X(!a & X…
aut_51076.hoa,?,?,daisy2,6,3,7,1.2,0.066,True,G(Fa & F!a)
aut_51078.hoa,?,?,buchi,2180,364,4695184,2153.8,1.364,UNVERIFIED_SIZE,<unflattened DAG: 4695184 tree nodes>
aut_51080.hoa,?,?,buchi,207,38,54457,263.1,1.135,True,((!a & Xa) | (((a | X(!a & (Xa | (Fa & ((a | X!a) U (!a & X(!a & Xa))))))) U (!a…
aut_51084.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_51136.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_51138.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_51139.hoa,?,?,buchi,304,64,19483,64.1,1.155,True,(((!a | ((a | Xa) U (a & X(a U (!a & X!a))))) & (!a | (X!a & ((!a | X(!a | X!a))…
aut_51140.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_51142.hoa,?,?,acc,1,0,1,1.0,1.097,True,1
aut_51228.hoa,?,?,daisy2,3,2,3,1.0,0.066,True,GFa
aut_51240.hoa,?,?,buchi,37836,6572,6096380853559894233505897913482,161126462986570833118363648.0,2.552,UNVERIFIED_SIZE,<unflattened DAG: 6096380853559894233505897913482 tree nodes>
aut_51244.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_51260.hoa,?,?,daisy2,8,2,14,1.8,0.066,True,G(F(a & X!a) & (!a | X!a))
aut_51267.hoa,?,?,-,,,,,0.586,NOT_LTL,
aut_51296.hoa,?,?,daisy2,5,2,6,1.2,0.064,True,GF(a & Xa)
aut_51299.hoa,?,?,-,,,,,0.582,NOT_LTL,
aut_51308.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_51312.hoa,?,?,-,,,,,0.580,NOT_LTL,
aut_51315.hoa,?,?,-,,,,,0.589,NOT_LTL,
aut_51324.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_51330.hoa,?,?,buchi,1583,281,28523572777155,18018681476.4,1.201,UNVERIFIED_SIZE,<unflattened DAG: 28523572777155 tree nodes>
aut_51331.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_51344.hoa,?,?,daisy2,3,2,3,1.0,0.065,True,GFa
aut_51395.hoa,?,?,buchi,2720,459,80656940102923,29653286802.5,1.315,UNVERIFIED_SIZE,<unflattened DAG: 80656940102923 tree nodes>
aut_52248.hoa,?,?,buchi,13,3,25,1.9,1.137,True,!a & XX(XG(a | XXF!a) & (!a M (a | XXF!a)))
aut_52264.hoa,?,?,buchi,185,37,567302,3066.5,1.147,UNVERIFIED_SIZE,<unflattened DAG: 567302 tree nodes>
aut_52280.hoa,?,?,buchi,4535,770,687706957167068,151644312495.5,1.393,UNVERIFIED_SIZE,<unflattened DAG: 687706957167068 tree nodes>
aut_52290.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_52336.hoa,?,?,-,,,,,0.591,NOT_LTL,
aut_52338.hoa,?,?,-,,,,,0.587,NOT_LTL,
aut_52344.hoa,?,?,-,,,,,0.575,NOT_LTL,
aut_52354.hoa,?,?,-,,,,,0.586,NOT_LTL,
aut_52418.hoa,?,?,buchi,660,127,6241705,9457.1,1.160,UNVERIFIED_SIZE,<unflattened DAG: 6241705 tree nodes>
